epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.2,2.358788,13.0060,2.385753,16.0000,51.43
2,0.2,1.867025,29.0960,1.738189,37.3900,11.84
3,0.2,1.426743,47.1700,1.309599,52.1700,12.04
4,0.2,1.153108,58.6560,1.276151,53.9600,13.02
5,0.2,0.959993,66.1120,1.033939,64.6400,13.24
6,0.2,0.810867,71.6060,0.924565,68.5300,11.70
7,0.2,0.712788,75.2520,1.187130,64.5300,13.27
8,0.2,0.639853,77.7500,1.168920,64.4500,12.69
9,0.2,0.593405,79.4500,0.739657,74.2900,12.21
10,0.2,0.553958,80.9100,0.735091,75.8600,12.23
11,0.2,0.519579,81.8320,0.796472,74.5400,12.25
12,0.2,0.493639,82.9180,0.733612,75.7900,13.51
13,0.2,0.468438,83.8500,0.654899,77.9200,12.48
14,0.2,0.448671,84.5940,0.629663,79.0200,13.11
15,0.2,0.430052,84.9100,0.765608,76.8800,12.75
16,0.2,0.417429,85.5160,0.499632,83.0600,13.72
17,0.2,0.399618,86.2640,0.648459,79.9100,11.86
18,0.2,0.388672,86.4060,0.813082,76.3300,12.97
19,0.2,0.383579,86.7040,0.510222,83.4300,12.73
20,0.2,0.369273,87.2100,0.587040,81.7100,12.92
21,0.2,0.359648,87.5520,0.672431,78.7500,13.64
22,0.2,0.354320,87.7240,0.581519,80.7200,12.50
23,0.2,0.340836,88.2180,0.616299,80.6000,12.78
24,0.2,0.338278,88.1840,0.773370,76.7600,12.58
25,0.2,0.328361,88.6640,0.514750,83.1200,12.75
26,0.2,0.321562,88.8060,0.523593,83.3300,11.64
27,0.2,0.317907,88.9000,0.624418,80.7500,12.89
28,0.2,0.312651,89.1200,0.530833,82.1300,12.29
29,0.2,0.303413,89.5340,0.612652,81.5200,12.90
30,0.2,0.300494,89.6300,0.541573,83.5600,12.88
31,0.2,0.295531,89.8020,0.605196,82.3400,12.96
32,0.2,0.289217,89.8980,0.477667,84.3700,13.59
33,0.2,0.284571,90.0800,0.455236,85.1700,12.39
34,0.2,0.285282,90.0020,0.595579,82.0600,13.07
35,0.2,0.286724,89.9340,0.472833,84.6700,12.93
36,0.2,0.271828,90.5200,0.576894,82.9900,13.03
37,0.2,0.267822,90.7160,0.462194,84.9000,12.74
38,0.2,0.268974,90.4940,0.558416,83.2400,14.05
