epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.8,2.989616,9.9740,2.711825,10.0000,50.09
2,0.8,2.304671,10.0460,2.303987,10.0000,8.27
3,0.8,2.304378,10.0200,2.303552,10.0000,8.10
4,0.8,2.304205,9.9060,2.302968,10.0400,8.01
5,0.8,2.304852,9.6540,2.302923,10.0000,7.83
6,0.8,2.304782,10.1660,2.303224,10.0000,8.56
7,0.8,2.304362,9.9680,2.303075,9.9800,7.85
8,0.8,2.304003,9.9400,2.304544,10.0500,8.27
9,0.8,2.304437,9.6340,2.303023,10.0200,8.55
10,0.8,2.304103,10.1400,2.305828,10.4000,8.43
11,0.8,2.303982,9.8980,2.302905,10.3000,7.95
12,0.8,2.304454,10.1080,2.303996,10.2000,8.59
13,0.8,2.303892,10.0580,2.303590,10.0000,8.89
14,0.8,2.304738,9.9820,2.303213,10.0100,8.03
15,0.8,2.304483,9.9420,2.305293,10.0000,8.55
16,0.8,2.304314,10.1180,2.303683,10.4400,8.19
17,0.8,2.303731,10.3380,2.304081,10.1600,8.52
18,0.8,2.305277,9.8620,2.306384,10.0000,8.12
19,0.8,2.304051,9.9400,2.300722,10.5700,8.36
20,0.8,2.302689,10.4280,2.303679,10.0800,7.54
21,0.8,2.294250,11.4780,2.299073,11.2100,8.34
22,0.8,2.283766,12.5020,2.281888,12.5500,8.23
23,0.8,2.185775,16.9560,3.281638,17.9600,8.47
24,0.8,2.032420,20.6100,2.273749,12.7400,7.81
25,0.8,1.971486,20.8040,2.117960,14.8600,8.09
26,0.8,1.898946,23.2000,1.943424,22.2300,8.00
27,0.8,1.841829,26.5540,1.930582,22.4900,7.58
28,0.8,1.763461,29.7420,2.018854,23.5800,8.37
29,0.8,1.679536,35.0060,1.788247,32.0800,7.75
30,0.8,1.541740,41.5300,1.645478,40.2600,8.41
31,0.8,1.413445,47.4860,1.447343,48.3400,8.54
32,0.8,1.300778,52.2180,1.540865,48.0700,8.04
33,0.8,1.198842,56.1940,1.725399,47.2500,8.59
34,0.8,1.112924,60.0800,1.135245,59.3200,7.71
35,0.8,1.007487,63.9780,1.408724,53.8700,8.04
36,0.8,0.947129,66.5000,1.819544,47.3000,8.07
37,0.8,0.897542,68.1140,1.842614,46.7600,8.01
38,0.8,0.833220,70.7000,1.074635,62.3700,7.95
39,0.8,0.781905,72.7300,1.049468,64.9800,8.40
40,0.8,0.735072,74.3760,1.245586,62.4600,8.29
41,0.8,0.706348,75.4540,0.959748,67.5800,8.19
42,0.8,0.655286,77.1860,1.124815,65.9600,8.59
43,0.8,0.643215,77.6700,0.917612,70.7800,8.60
44,0.8,0.614307,78.6120,0.767866,73.4900,8.47
45,0.8,0.581486,79.7820,0.803720,73.8800,8.15
46,0.8,0.569933,80.2440,0.844953,71.7400,8.15
47,0.8,0.556507,80.7260,1.172826,65.1700,7.99
48,0.8,0.532790,81.6260,1.355529,57.0300,8.11
49,0.8,0.516190,82.1000,0.697285,77.3900,8.61
50,0.8,0.512305,82.2700,0.843191,73.7800,8.51
51,0.8,0.496765,82.6940,1.165154,66.0700,8.05
52,0.8,0.483865,82.9740,0.804984,75.4000,8.04
53,0.8,0.470232,83.6020,0.784733,76.7700,8.14
54,0.8,0.459834,84.0880,0.747595,75.9800,8.57
55,0.8,0.447753,84.4380,1.276612,65.5100,8.21
56,0.8,0.434492,84.9020,1.050816,70.5700,8.80
57,0.8,0.426343,85.2000,0.688106,78.8900,8.55
58,0.8,0.411745,85.6120,0.896397,72.3700,8.00
