epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.413799,51.4880,1.084544,62.0600,32.48
2,0.1,0.853841,69.3340,1.083633,64.8200,5.44
3,0.1,0.698142,75.0840,0.907011,68.6000,5.31
4,0.1,0.604849,78.7480,0.759084,74.5000,5.31
5,0.1,0.542579,81.1400,0.769660,75.2700,5.31
6,0.1,0.494705,82.8100,0.842270,74.7400,5.71
7,0.1,0.463838,83.9140,0.694335,77.8000,5.09
8,0.1,0.435622,84.9660,0.628921,79.1700,5.20
9,0.1,0.412503,85.5800,0.527145,82.5200,5.33
10,0.1,0.394578,86.2240,0.565019,81.2800,5.32
11,0.1,0.380010,86.8160,0.544075,81.7800,5.53
12,0.1,0.361313,87.5320,0.620578,81.4500,4.55
1,0.1,1.279064,54.1060,1.351921,56.0100,30.00
2,0.1,0.869334,69.4400,1.050928,66.3200,8.72
3,0.1,0.732959,74.7220,0.919231,69.2200,8.93
4,0.1,0.656630,77.0800,0.851177,72.1600,8.84
5,0.1,0.604018,79.1920,0.728048,76.0700,8.88
6,0.1,0.567242,80.4740,0.810360,73.5700,8.93
7,0.1,0.536199,81.6180,0.739547,76.2200,8.77
8,0.1,0.517589,82.1560,0.734699,76.3500,8.83
9,0.1,0.492346,83.0980,0.603523,79.7600,9.01
10,0.1,0.479229,83.3080,0.631426,79.8300,8.96
11,0.1,0.467644,83.9600,0.701189,78.2500,8.98
12,0.1,0.453229,84.3620,0.632552,79.6100,8.92
13,0.1,0.442163,84.8600,0.709963,77.8600,8.81
14,0.1,0.431760,85.0660,0.718142,77.8900,9.08
15,0.1,0.422693,85.5620,0.543148,82.3600,8.89
16,0.1,0.414096,85.7840,0.588459,81.2800,8.87
17,0.1,0.403214,86.1180,0.722763,77.9100,8.92
18,0.1,0.398322,86.2140,0.558374,81.8500,8.86
19,0.1,0.392712,86.5380,0.592421,81.1400,8.91
20,0.1,0.384554,86.5540,0.505947,83.5300,8.94
21,0.1,0.382888,86.7120,0.523277,83.0300,8.62
22,0.1,0.377196,86.9900,0.515500,83.1000,8.75
23,0.1,0.373187,86.9260,0.540747,82.0300,8.78
24,0.1,0.362382,87.5560,0.600688,81.6300,8.65
25,0.1,0.363920,87.3220,0.557789,82.2000,8.61
26,0.1,0.360176,87.5440,0.556459,82.3800,8.65
27,0.1,0.358811,87.5520,0.620836,81.5600,8.63
28,0.1,0.354546,87.5880,0.585850,81.7400,8.55
29,0.1,0.347636,87.7800,0.606220,80.8500,8.53
30,0.1,0.344118,87.9080,0.541600,83.1300,8.59
31,0.1,0.344946,87.9380,0.458292,85.3100,8.65
32,0.1,0.341453,88.1000,0.452933,85.2700,8.71
33,0.1,0.336826,88.2920,0.436501,85.4700,8.85
34,0.1,0.340416,88.1660,0.560999,82.5600,8.57
35,0.1,0.334599,88.4300,0.486021,84.5300,8.65
36,0.1,0.331430,88.5200,0.571267,81.0200,8.65
37,0.1,0.329140,88.5140,0.526301,83.4500,8.72
38,0.1,0.327904,88.6460,0.456941,85.2800,8.75
39,0.1,0.326129,88.7760,0.523178,83.7400,8.64
40,0.1,0.321070,88.8160,0.755246,79.4200,45.66
41,0.010000000000000002,0.229563,92.1600,0.311573,89.8600,8.62
42,0.010000000000000002,0.204168,93.0040,0.309692,89.9800,50.44
43,0.010000000000000002,0.190153,93.4020,0.309697,90.0300,8.62
44,0.010000000000000002,0.180839,93.7680,0.307003,90.3700,10.39
45,0.010000000000000002,0.180800,93.6700,0.303109,90.3000,8.84
46,0.010000000000000002,0.174049,93.8380,0.307379,90.1000,8.97
47,0.010000000000000002,0.171333,94.0260,0.311723,90.2300,8.79
48,0.010000000000000002,0.165226,94.1960,0.307112,90.1500,8.66
49,0.010000000000000002,0.161722,94.3760,0.309901,90.3000,8.61
50,0.010000000000000002,0.160177,94.2960,0.311706,90.4600,8.93
51,0.010000000000000002,0.158121,94.5320,0.314110,90.2200,8.74
52,0.010000000000000002,0.153723,94.6260,0.312300,90.3500,8.86
53,0.010000000000000002,0.154415,94.6160,0.312837,90.3800,8.78
54,0.010000000000000002,0.150795,94.8220,0.320316,90.4100,8.78
55,0.010000000000000002,0.149089,94.7520,0.319329,90.3100,8.76
